credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,estimated_salary,churn
624,France,sixties_Female,2018.768064516129,15645.4525,75705.75,1,151411.5,0
573,France,twenties_Female,5210.421304347826,39946.56333333333,122964.18,0,122964.18,0
694,France,sixties_Male,1997.328166666667,11983.969,57088.97,1,57088.97,0
632,Spain,twenties_Female,2790.439655172414,10115.34375,7820.78,0,7820.78,0
632,France,forties_Male,4833.871499999999,48338.715,74594.205,0,149188.41,0
832,Germany,forties_Female,2691.2235,10764.894,67319.485,1,134638.97,0
598,Germany,forties_Female,2864.5443478260872,16471.13,184980.23,0,184980.23,1
430,Germany,thirties_Male,3860.902222222224,69496.24,61186.71,0,122373.42,0
711,France,thirties_Female,3078.376216216216,12655.546666666669,80215.2,0,80215.2,0
582,Germany,twenties_Male,4401.9353846153845,16350.045714285716,14081.64,1,14081.64,0
605,France,thirties_Male,3072.812564102564,29959.9225,99695.225,0,199390.45,0
657,France,thirties_Female,3238.9105405405408,39946.56333333333,3833.74,1,7667.48,0
578,Spain,forties_Male,1590.248,9087.131428571429,74965.61,0,74965.61,1
532,France,thirties_Male,3153.676052631579,11983.969,15291.975,0,30583.95,0
612,France,forties_Female,1797.5597619047617,6863.41,149682.78,0,149682.78,0
792,France,forties_Female,2853.3259523809525,39946.56333333333,46332.045,0,92664.09,0
674,France,twenties_Female,4609.218846153846,10894.517272727271,69211.55,1,138423.1,0
680,France,thirties_Male,3865.796451612903,59919.845,1574.1,1,3148.2,0
593,France,thirties_Female,3018.07,117704.73,197933.5,0,197933.5,0
679,Germany,thirties_Male,3727.53,65231.775,18670.585,1,37341.17,0
493,Spain,thirties_Male,1442.536875,5129.02,79577.4,1,79577.4,0
688,Spain,forties_Male,2853.3259523809525,19973.281666666662,98801.145,0,197602.29,0
769,Germany,forties_Male,2562.3846511627908,22036.508,43768.66,1,87537.32,0
581,Spain,forties_Male,2445.7079591836737,10894.517272727271,20811.795,0,41623.59,0
465,France,forties_Male,2859.05243902439,11722.115,168280.95,0,168280.95,0
641,France,thirties_Female,3423.991142857143,23967.938,62993.09,0,125986.18,0
731,Germany,forties_Female,1840.0062790697675,7912.027,548.52,0,548.52,1
625,France,thirties_Male,4785.655135135135,88534.62,48044.27,1,96088.54,0
468,France,thirties_Male,1712.1380555555556,15409.2425,107787.42,0,107787.42,0
790,France,twenties_Male,4609.218846153846,19973.281666666662,20510.79,0,20510.79,0
587,Germany,thirties_Female,2822.000810810811,14916.29,192026.02,0,192026.02,0
692,France,sixties_Male,2420.1821212121213,31946.404,118188.15,1,118188.15,0
676,Germany,thirties_Female,2630.500882352941,17887.406,189540.95,1,189540.95,0
571,France,forties_Male,2922.919268292683,13315.521111111111,63736.17,1,63736.17,0
700,France,thirties_Female,3744.9903125,29959.9225,95740.37,0,95740.37,0
445,France,thirties_Female,3994.656333333333,29959.9225,63969.595,1,127939.19,0
746,France,thirties_Male,3955.576944444444,17800.09625,193438.69,1,193438.69,0
722,France,forties_Female,1872.582978723404,29337.13333333333,90655.94,1,90655.94,1
596,France,thirties_Male,3328.880277777778,39946.56333333333,6033.695,1,12067.39,0
850,Germany,thirties_Female,5162.342666666666,17207.80888888889,54191.38,1,54191.38,0
597,Spain,forties_Female,2605.210652173913,23967.938,29333.58,0,58667.16,1
436,Spain,forties_Male,2786.969534883721,19973.281666666662,17843.715,1,35687.43,0
660,Germany,twenties_Male,4228.651785714285,59201.125,7144.465,0,14288.93,0
649,France,thirties_Male,2361.483243243244,8737.488000000001,123.68,1,247.36,0
646,Germany,thirties_Male,3293.68125,11710.866666666669,78111.84,0,78111.84,1
560,Spain,thirties_Female,4043.280322580645,20890.281666666662,79547.39,0,79547.39,0
710,Germany,forties_Male,2636.0179591836736,11742.261818181818,193266.72,1,193266.72,0
513,France,forties_Male,3525.1115,35251.115,105028.46,0,105028.46,0
607,France,twenties_Female,5706.651904761905,119839.69,58053.26,0,116106.52,0
757,France,fifties_Male,1562.7966666666666,22269.8525,53179.21,1,53179.21,1
619,Germany,forties_Male,2590.10775,10360.431,70473.525,0,140947.05,0
612,France,twenties_Male,7612.710416666666,91352.525,171837.06,1,171837.06,0
842,France,twenties_Male,4132.403103448276,13315.521111111111,61718.525,1,123437.05,0
713,France,thirties_Male,2866.620606060606,13514.06857142857,197519.66,0,197519.66,1
657,Spain,thirties_Male,5228.918055555555,20915.67222222222,91529.255,0,183058.51,1
770,France,thirties_Female,3238.9105405405408,11983.969,11355.36,0,22710.72,0
773,France,forties_Female,2995.99225,10894.517272727271,34651.575,1,69303.15,0
470,Germany,thirties_Male,3012.048974358974,19578.318333333333,31852.95,0,63705.9,0
781,Spain,thirties_Male,2308.306857142857,16158.148,116429.51,0,116429.51,0
428,France,sixties_Female,1737.6762903225806,53867.965,58381.77,1,58381.77,0
600,Germany,forties_Male,3101.846744186046,14819.934444444443,177378.66,0,177378.66,1
697,Spain,thirties_Female,4542.347837837838,21008.35875,35450.53,0,35450.53,0
692,Germany,forties_Female,1604.988139534884,23004.83,82310.715,0,164621.43,0
791,France,twenties_Male,4279.988928571429,23967.938,174435.48,0,174435.48,0
538,Germany,forties_Female,2346.3957142857143,49274.31,47023.875,1,94047.75,0
820,France,forties_Female,2445.7079591836737,59919.845,59543.625,1,119087.25,0
679,Spain,twenties_Female,2944.386923076923,19138.515,184800.27,1,184800.27,0
649,France,thirties_Female,3328.880277777778,39946.56333333333,37517.74,1,75035.48,0
632,France,twenties_Female,3976.882222222224,26843.955,62703.38,1,62703.38,0
594,France,forties_Male,3060.42925,12241.717,95441.345,1,190882.69,0
682,France,forties_Female,2853.3259523809525,119839.69,91981.85,1,91981.85,1
720,Spain,thirties_Male,2945.109696969697,13884.08857142857,91881.29,0,91881.29,0
769,France,thirties_Male,1977.324193548388,12259.41,3559.01,1,7118.02,0
746,Spain,thirties_Male,3755.555666666666,56333.335,11710.4,0,11710.4,1
623,Spain,forties_Female,2995.99225,14979.96125,25904.12,1,25904.12,0
537,France,twenties_Male,5637.216785714286,39460.5175,86911.49,0,86911.49,0
468,France,forties_Male,1987.907608695652,11430.46875,10958.18,0,10958.18,0
588,Germany,thirties_Female,3671.616333333333,110148.49,5790.9,0,5790.9,1
729,Spain,thirties_Female,1567.645882352941,5329.996,21427.985,1,42855.97,0
543,Spain,thirties_Male,3238.9105405405408,29959.9225,39457.84,1,78915.68,0
499,Spain,thirties_Male,3072.812564102564,17119.955714285716,40704.5,1,81409.0,0
784,Germany,twenties_Male,2508.3478571428573,23411.24666666667,89626.365,1,179252.73,0
604,France,thirties_Male,3631.505757575758,29959.9225,42171.13,0,42171.13,1
614,Spain,twenties_Female,3008.4912,6837.48,58965.04,0,58965.04,0
671,France,thirties_Female,1332.2267741935484,5162.37875,102681.32,1,102681.32,0
587,Spain,thirties_Female,2379.616,20821.64,125553.52,0,125553.52,0
593,Spain,forties_Male,2786.969534883721,10894.517272727271,26739.01,0,53478.02,0
453,France,twenties_Male,4132.403103448276,17119.955714285716,198376.02,0,198376.02,1
570,Germany,thirties_Male,2447.674,12238.37,105525.36,0,105525.36,0
655,France,forties_Female,1273.9342222222222,7165.88,47349.0,1,47349.0,0
632,Spain,forties_Male,2549.7806382978724,29959.9225,89411.16,0,178822.32,0
681,France,thirties_Female,1881.3472972972968,8701.23125,72127.83,1,72127.83,0
591,Germany,forties_Male,2810.2015217391304,25853.854,163504.33,0,163504.33,0
779,France,twenties_Male,4438.507037037037,59919.845,95311.51,1,190623.02,0
456,France,sixties_Female,2624.612857142857,82675.305,70379.035,0,140758.07,1
686,France,forties_Female,3709.891951219513,19013.19625,66187.205,1,132374.41,0
617,France,seventies_Male,1619.4552702702704,10894.517272727271,26974.99,1,53949.98,0
850,France,thirties_Female,3321.5825,17715.106666666667,121982.73,0,121982.73,0
646,Germany,thirties_Female,3351.622333333333,9140.78818181818,68491.885,0,136983.77,0
735,Germany,forties_Male,2311.846739130435,35448.316666666666,114371.33,0,114371.33,1
543,France,thirties_Male,3928.062571428572,22913.698333333334,62389.35,0,62389.35,0
490,France,thirties_Female,3147.717027027027,29116.3825,24435.77,1,24435.77,0
640,France,forties_Male,2663.1042222222222,59919.845,10908.33,1,10908.33,0
445,Spain,forties_Male,2663.1042222222222,10894.517272727271,45488.74,1,90977.48,0
761,France,thirties_Male,3545.4977777777776,12763.792,81062.93,1,81062.93,0
426,France,thirties_Female,3524.6967647058823,29959.9225,30615.415,1,61230.83,0
777,France,thirties_Male,3238.9105405405408,59919.845,126837.72,1,126837.72,0
534,France,thirties_Male,2341.478285714286,27317.24666666667,57834.265,0,115668.53,0
777,France,forties_Female,3512.662380952381,24588.63666666667,38819.45,1,38819.45,0
806,Spain,teenager_Male,6657.760555555556,29959.9225,43497.27,1,86994.54,0
790,France,thirties_Female,4094.5672727272727,12283.701818181818,195204.99,0,195204.99,0
643,Spain,thirties_Female,3744.9903125,39946.56333333333,131301.74,0,131301.74,0
584,Spain,thirties_Female,3238.9105405405408,13315.521111111111,50417.595,1,100835.19,0
638,France,thirties_Female,3524.6967647058823,14979.96125,99484.89,1,198969.78,0
771,Spain,teenager_Male,6657.760555555556,59919.845,20771.475,0,41542.95,0
600,France,thirties_Female,3072.812564102564,19973.281666666662,59136.035,0,118272.07,0
661,Spain,forties_Female,684.95,4680.491666666667,69586.27,0,69586.27,1
554,France,forties_Female,2786.969534883721,10894.517272727271,74814.565,0,149629.13,1
627,Spain,forties_Male,2267.091836734694,22217.5,146680.25,1,146680.25,0
659,France,thirties_Female,3153.676052631579,11983.969,66404.59,1,132809.18,0
835,France,thirties_Male,3632.002,18160.01,28707.69,0,28707.69,0
763,France,thirties_Female,3304.3314285714287,14456.45,52353.145,1,104706.29,0
625,Germany,thirties_Male,2507.8390322580644,15548.602,37667.84,0,75335.68,0
799,France,thirties_Female,3994.656333333333,11983.969,68413.98,0,136827.96,0
849,France,sixties_Male,1043.4215942028984,8999.51125,139065.94,1,139065.94,0
692,France,twenties_Male,2199.356071428572,10263.661666666669,70179.91,1,70179.91,0
623,France,twenties_Female,4993.3204166666665,19973.281666666662,58080.02,0,116160.04,0
453,Spain,forties_Female,2853.3259523809525,19973.281666666662,27669.49666666667,0,83008.49,1
408,France,eighties_Female,1046.1117857142858,9763.71,188484.52,0,188484.52,1
778,Germany,thirties_Female,2854.533243243244,105617.73,66849.91,1,133699.82,1
695,France,forties_Female,2853.3259523809525,19973.281666666662,72172.13,1,72172.13,1
677,Germany,forties_Female,3381.150227272727,29754.122,95528.88,1,191057.76,0
662,Spain,thirties_Male,2564.8943243243243,15816.848333333332,48233.75,1,48233.75,0
534,France,twenties_Male,6029.375862068965,21856.4875,79178.31,1,79178.31,0
602,France,fifties_Male,2031.181186440678,14979.96125,81173.525,1,162347.05,0
554,Germany,forties_Female,2810.3979069767443,40282.37,7611.61,0,7611.61,1
667,France,forties_Male,2853.3259523809525,17119.955714285716,88890.05,0,88890.05,0
672,France,forties_Male,2786.969534883721,19973.281666666662,63833.09,0,63833.09,0
838,Spain,sixties_Female,1541.3104477611942,20653.56,78310.04,1,78310.04,0
692,Spain,thirties_Female,3226.4435294117648,21939.816,37898.91,1,37898.91,0
675,France,forties_Male,2757.824285714286,15014.821111111112,179521.24,1,179521.24,1
731,Spain,thirties_Male,3631.505757575758,59919.845,130726.96,0,130726.96,0
468,France,thirties_Female,4301.5459375,15294.385555555556,198714.29,0,198714.29,0
542,Spain,forties_Male,2641.1148837209303,16223.99142857143,89543.25,0,89543.25,0
662,Spain,thirties_Female,3423.991142857143,17119.955714285716,1211.95,0,2423.9,1
770,Germany,thirties_Male,3825.6016216216217,23591.210000000003,90163.415,1,180326.83,0
675,France,sixties_Female,1017.297868852459,10342.528333333334,55435.05333333334,0,166305.16,1
647,Germany,fifties_Male,2571.7011764705885,26231.352000000003,29883.63,0,29883.63,0
604,France,thirties_Male,4349.59935483871,19262.511428571423,192029.19,0,192029.19,0
833,France,thirties_Female,3072.812564102564,29959.9225,855.445,0,1710.89,0
741,Spain,forties_Male,2619.60575,20956.846,135163.76,0,135163.76,1
658,Spain,thirties_Male,3328.880277777778,59919.845,42463.71,1,84927.42,0
528,France,thirties_Female,4359.678055555556,78474.205,149912.28,1,149912.28,1
590,France,sixties_Female,2462.5291666666667,21107.39285714286,88206.04,0,88206.04,1
675,France,thirties_Male,3665.2744117647057,62309.665,81833.78,1,163667.56,0
765,France,forties_Male,3028.834390243903,24836.442000000003,100153.43,0,100153.43,0
650,France,sixties_Female,2219.193125,17753.545,32275.09,0,32275.09,1
817,France,forties_Male,2723.6293181818182,13315.521111111111,65501.91,0,65501.91,1
699,Germany,thirties_Female,4059.285806451613,11439.805454545454,94696.33,0,189392.66,0
495,Germany,thirties_Female,3445.8917647058825,11716.032,116069.24,1,116069.24,1
491,Spain,sixties_Female,1964.5850819672128,13315.521111111111,69930.765,1,139861.53,0
847,France,fifties_Male,1913.0537254901965,16260.956666666669,144184.06,0,144184.06,1
676,Spain,thirties_Female,3994.656333333333,19973.281666666662,78944.25,1,157888.5,0
746,Spain,twenties_Female,4193.3516,26208.4475,71911.3,0,71911.3,0
470,Spain,thirties_Female,3279.845806451613,33891.74,22516.875,0,45033.75,0
714,Spain,twenties_Male,5991.9845000000005,29959.9225,75232.965,1,150465.93,0
695,France,fifties_Female,2396.7938,13315.521111111111,126381.6,0,126381.6,1
674,France,forties_Male,3797.848913043478,58233.68333333333,90189.72,0,90189.72,1
664,Germany,thirties_Male,1976.188055555556,10163.252857142856,61216.545,0,122433.09,0
697,Germany,thirties_Male,3509.8522580645163,27201.355,61912.915,1,123825.83,0
670,France,sixties_Male,1762.3483823529411,23967.938,5713.35,1,11426.7,0
541,France,thirties_Female,3744.9903125,23967.938,114951.42,1,114951.42,0
640,France,sixties_Female,1758.1478787878789,11603.776,184636.05,1,184636.05,0
647,France,twenties_Male,4279.988928571429,13315.521111111111,45527.635,1,91055.27,0
757,France,twenties_Male,3507.56347826087,26891.320000000003,46995.825,0,93991.65,0
704,Germany,thirties_Female,3195.910512820513,62320.255,116511.12,0,116511.12,1
778,Germany,thirties_Male,5879.846129032258,18227.523,95315.615,0,190631.23,0
639,Germany,forties_Female,2405.750487804878,16439.295000000002,199970.74,0,199970.74,0
637,France,thirties_Male,3631.505757575758,19973.281666666662,69973.585,0,139947.17,0
686,France,thirties_Male,3423.991142857143,23967.938,8816.37,0,8816.37,0
577,Spain,forties_Male,1854.8188372093025,8861.912222222223,135650.72,0,135650.72,1
506,Germany,twenties_Male,1894.777142857143,5894.862222222222,24577.34,1,24577.34,0
757,France,twenties_Male,4318.276785714285,15113.96875,65624.73,1,131249.46,0
826,France,fifties_Male,2096.106363636364,23057.17,140126.17,0,140126.17,0
721,France,forties_Male,2922.919268292683,39946.56333333333,84109.875,0,168219.75,0
489,Spain,forties_Male,5538.32,55383.2,171867.08,0,171867.08,0
446,France,fifties_Female,2059.924117647059,21011.226,70613.52,0,70613.52,0
677,France,thirties_Male,2388.19,22090.7575,117946.3,1,117946.3,0
769,France,twenties_Male,4267.500689655172,41252.50666666667,42436.33,0,84872.66,0
677,Spain,fifties_Male,2213.570892857143,20659.995,60590.72,1,60590.72,1
555,Germany,sixties_Female,1851.978064516129,10438.421818181818,8444.5,1,8444.5,0
652,Germany,thirties_Female,3924.8459459459455,14521.929999999998,159132.83,0,159132.83,0
722,Germany,thirties_Female,3337.73875,17801.273333333334,76998.69,1,76998.69,0
643,France,thirties_Male,4115.5475,148159.71,55835.66,0,55835.66,0
796,Germany,forties_Female,2493.64875,49872.975,177524.19,0,177524.19,0
720,Germany,thirties_Female,4223.859189189189,17364.754444444447,45985.52,0,45985.52,0
613,France,forties_Male,2922.919268292683,14979.96125,30148.86,0,60297.72,0
506,France,fifties_Female,2102.450701754386,17119.955714285716,97210.56,1,194421.12,1
608,France,fifties_Male,2396.7938,17119.955714285716,93568.77,0,93568.77,1
667,Spain,seventies_Male,1556.3596103896105,39946.56333333333,34702.92,1,34702.92,0
750,France,forties_Female,2582.4712765957447,15172.01875,27236.8,0,54473.6,1
610,France,thirties_Male,3381.2760606060606,22316.422,113943.17,0,113943.17,0
588,Germany,thirties_Female,3806.406470588236,11765.256363636365,153727.32,0,153727.32,0
479,France,twenties_Female,4609.218846153846,59919.845,9558.485,1,19116.97,0
682,France,thirties_Male,3238.9105405405408,19973.281666666662,56277.34,1,112554.68,0
677,France,thirties_Female,3328.880277777778,14979.96125,47318.75,0,47318.75,0
850,Germany,forties_Male,2365.177,13515.297142857144,36690.49,0,36690.49,0
580,France,fifties_Female,2345.8625,65684.15,106918.67,0,106918.67,1
746,France,twenties_Female,7946.812857142858,18542.56333333333,97281.825,1,194563.65,0
635,Spain,thirties_Female,3238.9105405405408,29959.9225,45543.365,0,91086.73,0
664,Germany,twenties_Male,6912.5088,24687.53142857143,54004.325,1,108008.65,0
558,Germany,thirties_Female,3516.8508333333334,126606.63,86181.76,1,172363.52,0
415,France,forties_Male,2933.699782608696,13495.019,59529.12,0,178587.36,1
798,France,sixties_Female,1615.9350000000002,13850.871428571429,31907.44,0,31907.44,1
792,Germany,twenties_Female,3710.406551724138,21520.358,18922.18,0,18922.18,1
489,Germany,forties_Female,2001.305652173913,10228.895555555557,147222.95,0,147222.95,1
730,France,thirties_Male,3631.505757575758,119839.69,737.395,0,1474.79,0
773,France,forties_Male,2922.919268292683,23967.938,12462.46,1,24924.92,0
711,France,thirties_Male,3824.686388888889,13768.871,46884.1,1,46884.1,0
592,Spain,fifties_Male,1560.8259999999998,9538.38111111111,64459.21,1,128918.42,0
695,Germany,twenties_Male,4650.10962962963,17936.137142857144,105291.26,0,105291.26,0
