credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
581,Very poor,Spain,29,twenties,Female,twenties_Female,9,119839.69,zero,4132.403103448276,13315.521111111111,2,1,23367.595,0,46735.19,medium,0
785,Excellent,Germany,33,thirties,Female,thirties_Female,6,136624.6,rest,4140.139393939394,22770.766666666666,2,1,84558.87,1,169117.74,very high,0
799,Excellent,France,52,fifties,Female,fifties_Female,5,161209.66,rest,3100.185769230769,32241.932,1,1,89081.41,1,89081.41,high,0
698,Fair,Spain,38,thirties,Male,thirties_Male,11,95010.92,rest,2500.2873684210526,8637.356363636363,1,1,105227.86,1,105227.86,very high,0
730,Good,France,41,forties,Female,forties_Female,5,167545.32,rest,4086.471219512195,33509.064,1,1,128246.81,0,128246.81,very high,0
740,Good,Germany,36,thirties,Female,thirties_Female,5,109044.6,rest,3029.016666666667,21808.920000000002,1,0,94554.74,0,94554.74,high,1
785,Excellent,France,47,forties,Female,forties_Female,10,122031.55,rest,2596.4159574468085,12203.155,1,1,33823.5,1,33823.5,low,1
527,Very poor,Spain,29,twenties,Female,twenties_Female,3,27755.97,rest,957.1024137931034,9251.99,1,1,97468.44,0,97468.44,high,1
544,Very poor,France,29,twenties,Female,twenties_Female,2,118560.55,rest,4088.294827586207,59280.275,1,1,164137.36,1,164137.36,very high,0
705,Fair,France,61,sixties,Male,sixties_Male,5,119839.69,zero,1964.5850819672128,23967.938000000002,2,1,95656.85,1,191313.7,very high,0
684,Fair,France,34,thirties,Male,thirties_Male,10,119839.69,zero,3524.6967647058823,11983.969000000001,2,1,32628.785,1,65257.57,high,0
639,Poor,Spain,28,twenties,Female,twenties_Female,9,97840.72,rest,3494.3114285714287,10871.191111111111,1,1,178222.77,1,178222.77,very high,0
565,Very poor,Germany,38,thirties,Female,thirties_Female,3,158651.29,rest,4175.033947368422,52883.763333333336,2,1,89722.64,1,179445.28,very high,0
481,Very poor,France,44,forties,Male,forties_Male,10,175303.06,rest,3984.1604545454543,17530.306,1,1,65500.53,0,65500.53,high,1
731,Good,Spain,25,twenties,Male,twenties_Male,9,96950.21,rest,3878.0084,10772.245555555557,1,1,97877.92,0,97877.92,high,0
607,Poor,France,45,forties,Male,forties_Male,8,123859.6,rest,2752.435555555556,15482.45,1,0,113051.57,1,113051.57,very high,0
760,Good,France,32,thirties,Female,thirties_Female,8,119839.69,zero,3744.9903125,14979.96125,2,1,52984.525,1,105969.05,very high,0
559,Very poor,France,70,seventies,Female,seventies_Female,10,119839.69,zero,1711.9955714285716,11983.969000000001,1,1,122996.76,1,122996.76,very high,0
715,Fair,France,33,thirties,Female,thirties_Female,4,85227.84,rest,2582.661818181818,21306.96,1,1,68087.15,1,68087.15,high,0
656,Poor,France,36,thirties,Male,thirties_Male,9,97786.08,rest,2716.28,10865.12,2,0,10739.18,1,21478.36,low,0
652,Poor,Germany,33,thirties,Male,thirties_Male,8,128135.99,rest,3882.908787878788,16016.99875,1,1,158437.73,0,158437.73,very high,0
624,Poor,Spain,33,thirties,Male,thirties_Male,7,119839.69,zero,3631.505757575758,17119.955714285716,2,0,38275.85,0,76551.7,high,0
634,Poor,Spain,36,thirties,Male,thirties_Male,3,85996.19,rest,2388.783055555556,28665.396666666667,1,1,15887.68,0,15887.68,low,0
850,Excellent,Spain,50,fifties,Female,fifties_Female,11,119839.69,zero,2396.7938,10894.517272727273,2,1,16870.92,1,33741.84,low,0
659,Poor,Germany,39,thirties,Female,thirties_Female,2,104502.11,rest,2679.541282051282,52251.055,1,1,20652.69,0,20652.69,low,0
529,Very poor,Spain,35,thirties,Male,thirties_Male,6,95772.97,rest,2736.370571428572,15962.161666666667,1,1,112781.5,1,112781.5,very high,0
572,Very poor,Spain,31,thirties,Male,thirties_Male,6,98108.79,rest,3164.799677419355,16351.464999999998,1,0,119996.95,1,119996.95,very high,0
640,Poor,Germany,39,thirties,Male,thirties_Male,10,131607.28,rest,3374.545641025641,13160.728,4,0,1745.3575,1,6981.43,low,1
770,Good,Spain,55,fifties,Male,fifties_Male,10,63127.41,rest,1147.771090909091,6312.741,2,1,92605.64,0,185211.28,very high,1
648,Poor,Spain,35,thirties,Male,thirties_Male,8,119839.69,zero,3423.991142857143,14979.96125,2,1,39218.18,1,78436.36,high,0
579,Very poor,France,31,thirties,Male,thirties_Male,10,119839.69,zero,3865.796451612903,11983.969000000001,1,0,139048.0,1,139048.0,very high,0
589,Very poor,Germany,36,thirties,Female,thirties_Female,10,140355.56,rest,3898.765555555556,14035.556,2,1,68164.98,0,136329.96,very high,0
530,Very poor,Spain,36,thirties,Female,thirties_Female,3,119839.69,zero,3328.880277777778,39946.56333333333,2,1,7360.9,1,14721.8,low,0
831,Excellent,France,30,thirties,Male,thirties_Male,3,119839.69,zero,3994.656333333333,39946.56333333333,2,0,1715.19,1,3430.38,low,0
790,Excellent,Germany,24,twenties,Male,twenties_Male,8,107418.27,rest,4475.7612500000005,13427.28375,1,0,160450.21,1,160450.21,very high,0
656,Poor,France,35,thirties,Male,thirties_Male,7,119839.69,zero,3423.991142857143,17119.955714285716,2,1,742.635,0,1485.27,low,0
563,Very poor,Spain,32,thirties,Male,thirties_Male,7,119839.69,zero,3744.9903125,17119.955714285716,2,1,9860.04,1,19720.08,low,0
667,Fair,Spain,39,thirties,Male,thirties_Male,8,167557.12,rest,4296.33641025641,20944.64,1,1,41183.02,1,41183.02,medium,0
613,Poor,Spain,34,thirties,Male,thirties_Male,9,117300.02,rest,3450.0005882352943,13033.335555555555,1,1,139410.08,0,139410.08,very high,0
429,Very poor,France,60,sixties,Male,sixties_Male,8,119839.69,zero,1997.328166666667,14979.96125,2,1,81845.74,1,163691.48,very high,0
665,Fair,France,23,twenties,Female,twenties_Female,10,143672.9,rest,6246.647826086956,14367.289999999999,1,1,115147.33,1,115147.33,very high,0
731,Good,France,33,thirties,Male,thirties_Male,5,119839.69,zero,3631.505757575758,23967.938000000002,2,1,37472.555,1,74945.11,high,0
584,Very poor,France,37,thirties,Female,thirties_Female,2,119839.69,zero,3238.9105405405408,59919.845,2,1,90181.78,1,180363.56,very high,0
634,Poor,Germany,31,thirties,Female,thirties_Female,9,76798.92,rest,2477.3845161290324,8533.213333333333,1,0,196021.73,0,196021.73,very high,0
488,Very poor,France,34,thirties,Male,thirties_Male,4,119839.69,zero,3524.6967647058823,29959.9225,2,1,62989.68,1,125979.36,very high,0
535,Very poor,Spain,49,forties,Female,forties_Female,8,115309.75,rest,2353.2602040816328,14413.71875,1,1,111421.77,0,111421.77,very high,0
776,Good,France,29,twenties,Female,twenties_Female,8,178171.04,rest,6143.828965517242,22271.38,2,1,57909.255,1,115818.51,very high,0
850,Excellent,Spain,38,thirties,Female,thirties_Female,4,119839.69,zero,3153.676052631579,29959.9225,2,0,89680.38,1,179360.76,very high,0
673,Fair,Spain,37,thirties,Female,thirties_Female,1,119839.69,zero,3238.9105405405408,119839.69,2,0,41175.53,0,82351.06,high,0
850,Excellent,Germany,45,forties,Female,forties_Female,6,127258.79,rest,2827.973111111111,21209.798333333332,1,1,192744.23,1,192744.23,very high,1
627,Poor,Spain,30,thirties,Female,thirties_Female,7,119839.69,zero,3994.656333333333,17119.955714285716,1,1,113408.47,1,113408.47,very high,0
570,Very poor,France,33,thirties,Female,thirties_Female,9,119839.69,zero,3631.505757575758,13315.521111111111,1,1,124641.42,1,124641.42,very high,0
796,Excellent,Spain,67,sixties,Male,sixties_Male,6,119839.69,zero,1788.6520895522387,19973.281666666666,2,0,27435.51,1,54871.02,medium,0
773,Good,Spain,33,thirties,Female,thirties_Female,11,119839.69,zero,3631.505757575758,10894.517272727273,1,1,98820.09,1,98820.09,high,0
752,Good,Spain,36,thirties,Male,thirties_Male,3,119839.69,zero,3328.880277777778,39946.56333333333,2,1,22785.42,1,45570.84,medium,0
625,Poor,Spain,69,sixties,Female,sixties_Female,2,107569.96,rest,1558.984927536232,53784.98,1,1,182336.45,1,182336.45,very high,0
535,Very poor,Germany,20,twenties,Male,twenties_Male,10,134874.4,rest,6743.719999999999,13487.439999999999,1,1,118825.56,1,118825.56,very high,0
786,Excellent,France,29,twenties,Female,twenties_Female,5,119839.69,zero,4132.403103448276,23967.938000000002,2,1,51686.395,0,103372.79,very high,0
620,Poor,France,67,sixties,Female,sixties_Female,4,119839.69,zero,1788.6520895522387,29959.9225,2,1,21743.365,1,43486.73,medium,0
605,Poor,Spain,48,forties,Female,forties_Female,7,119839.69,zero,2496.660208333333,17119.955714285716,2,1,20031.495,1,40062.99,medium,0
670,Fair,Spain,32,thirties,Female,thirties_Female,4,119839.69,zero,3744.9903125,29959.9225,2,1,23087.85,0,46175.7,medium,0
617,Poor,Spain,42,forties,Male,forties_Male,1,70105.87,rest,1669.1873809523809,70105.87,1,1,120830.73,1,120830.73,very high,0
595,Very poor,France,41,forties,Male,forties_Male,10,119839.69,zero,2922.919268292683,11983.969000000001,2,1,2983.545,0,5967.09,low,0
687,Fair,Germany,29,twenties,Female,twenties_Female,5,78939.15,rest,2722.0396551724134,15787.829999999998,1,1,122134.56,0,122134.56,very high,1
757,Good,Germany,30,thirties,Male,thirties_Male,7,105128.85,rest,3504.295,15018.407142857144,2,1,31486.065,1,62972.13,high,0
746,Good,Spain,31,thirties,Male,thirties_Male,3,113836.27,rest,3672.137741935484,37945.42333333333,1,1,174815.54,1,174815.54,very high,0
503,Very poor,Spain,25,twenties,Male,twenties_Male,8,119839.69,zero,4793.5876,14979.96125,1,0,192841.13,1,192841.13,very high,0
543,Very poor,Germany,48,forties,Male,forties_Male,2,100900.5,rest,2102.09375,50450.25,1,0,33310.72,0,33310.72,low,1
428,Very poor,Germany,40,forties,Female,forties_Female,4,129248.11,rest,3231.20275,32312.0275,2,1,36438.215,0,72876.43,high,1
768,Good,France,28,twenties,Female,twenties_Female,4,109118.05,rest,3897.0732142857146,27279.5125,2,0,25455.705,1,50911.41,medium,0
618,Poor,France,56,fifties,Male,fifties_Male,8,119839.69,zero,2139.9944642857145,14979.96125,1,1,142400.27,1,142400.27,very high,1
591,Very poor,France,31,thirties,Female,thirties_Female,8,119839.69,zero,3865.796451612903,14979.96125,2,0,24389.23,1,48778.46,medium,0
658,Poor,France,35,thirties,Female,thirties_Female,6,126397.66,rest,3611.361714285714,21066.27666666667,1,0,156361.58,0,156361.58,very high,1
625,Poor,France,36,thirties,Male,thirties_Male,10,108546.16,rest,3015.171111111112,10854.616,3,1,44602.59,0,133807.77,very high,1
717,Fair,France,36,thirties,Male,thirties_Male,3,148061.89,rest,4112.830277777778,49353.96333333334,1,1,179128.69,0,179128.69,very high,1
667,Fair,France,44,forties,Male,forties_Male,9,122277.87,rest,2779.0425,13586.43,1,1,91810.71,1,91810.71,high,0
804,Excellent,France,24,twenties,Male,twenties_Male,4,119839.69,zero,4993.3204166666665,29959.9225,2,1,86597.665,0,173195.33,very high,0
693,Fair,France,31,thirties,Male,thirties_Male,2,119839.69,zero,3865.796451612903,59919.845,2,0,91135.44,1,182270.88,very high,0
729,Good,Germany,36,thirties,Male,thirties_Male,9,152899.24,rest,4247.201111111111,16988.804444444442,2,1,88565.165,0,177130.33,very high,0
484,Very poor,Germany,54,fifties,Male,fifties_Male,4,134388.11,rest,2488.668703703704,33597.0275,1,0,49954.79,0,49954.79,medium,1
632,Poor,Spain,40,forties,Female,forties_Female,4,109740.62,rest,2743.5155,27435.155,1,1,141896.74,0,141896.74,very high,0
536,Very poor,Germany,23,twenties,Male,twenties_Male,7,92366.72,rest,4015.944347826087,13195.245714285715,2,1,60330.855,0,120661.71,very high,0
573,Very poor,France,26,twenties,Female,twenties_Female,5,129109.02,rest,4965.731538461539,25821.804,1,0,149814.68,0,149814.68,very high,1
655,Poor,Spain,56,fifties,Female,fifties_Female,6,119839.69,zero,2139.9944642857145,19973.281666666666,2,1,20891.35,1,41782.7,medium,0
666,Fair,Germany,74,seventies,Male,seventies_Male,8,105102.5,rest,1420.304054054054,13137.8125,1,1,46172.47,1,46172.47,medium,0
726,Good,Germany,30,thirties,Male,thirties_Male,6,111375.32,rest,3712.510666666667,18562.553333333333,2,1,1352.045,0,2704.09,low,0
523,Very poor,France,39,thirties,Male,thirties_Male,4,119839.69,zero,3072.812564102564,29959.9225,2,1,3363.265,0,6726.53,low,0
728,Good,Germany,33,thirties,Female,thirties_Female,10,150412.14,rest,4557.943636363637,15041.214000000002,2,1,85382.04,0,170764.08,very high,0
701,Fair,France,30,thirties,Male,thirties_Male,4,156660.72,rest,5222.024,39165.18,2,1,22871.21,0,45742.42,medium,0
518,Very poor,France,38,thirties,Male,thirties_Male,4,90957.81,rest,2393.626578947368,22739.4525,1,0,162304.59,1,162304.59,very high,0
739,Good,France,37,thirties,Male,thirties_Male,8,104960.46,rest,2836.769189189189,13120.0575,1,0,80883.82,1,80883.82,high,0
531,Very poor,Germany,31,thirties,Female,thirties_Female,8,117052.82,rest,3775.897419354839,14631.6025,1,1,118508.09,0,118508.09,very high,1
452,Very poor,Spain,44,forties,Male,forties_Male,4,88915.85,rest,2020.8147727272728,22228.9625,1,1,69697.74,0,69697.74,high,0
684,Fair,France,45,forties,Male,forties_Male,7,148071.39,rest,3290.4753333333338,21153.055714285718,1,1,183575.01,0,183575.01,very high,0
728,Good,Germany,39,thirties,Male,thirties_Male,7,152182.83,rest,3902.123846153846,21740.404285714285,1,0,161203.6,0,161203.6,very high,0
783,Excellent,Spain,39,thirties,Male,thirties_Male,10,119839.69,zero,3072.812564102564,11983.969000000001,2,1,71876.385,0,143752.77,very high,0
734,Good,France,22,twenties,Male,twenties_Male,6,130056.23,rest,5911.646818181818,21676.038333333334,1,0,121894.31,0,121894.31,very high,1
648,Poor,Germany,34,thirties,Male,thirties_Male,4,95039.73,rest,2795.286176470588,23759.9325,2,1,73527.935,1,147055.87,very high,0
688,Fair,France,52,fifties,Male,fifties_Male,2,119839.69,zero,2304.609423076923,59919.845,2,1,86016.785,1,172033.57,very high,0
680,Fair,Spain,35,thirties,Male,thirties_Male,10,119839.69,zero,3423.991142857143,11983.969000000001,2,0,71887.03,0,143774.06,very high,0
516,Very poor,France,43,forties,Female,forties_Female,3,112773.73,rest,2622.64488372093,37591.24333333333,2,1,69683.29,1,139366.58,very high,0
680,Fair,France,37,thirties,Female,thirties_Female,11,123806.28,rest,3346.1156756756754,11255.116363636364,1,1,81776.84,0,81776.84,high,1
604,Poor,France,53,fifties,Male,fifties_Male,9,144453.75,rest,2725.5424528301887,16050.416666666666,1,1,190998.96,0,190998.96,very high,1
624,Poor,Germany,27,twenties,Male,twenties_Male,10,94667.29,rest,3506.1959259259256,9466.729,2,0,2235.26,1,4470.52,low,0
623,Poor,France,21,twenties,Male,twenties_Male,11,119839.69,zero,5706.651904761905,10894.517272727273,2,0,67925.65,1,135851.3,very high,0
624,Poor,Spain,51,fifties,Male,fifties_Male,6,174397.21,rest,3419.5531372549017,29066.201666666664,2,1,86186.315,1,172372.63,very high,0
565,Very poor,Germany,58,fifties,Female,fifties_Female,4,108888.24,rest,1877.383448275862,27222.06,3,0,45291.83666666667,1,135875.51,very high,1
565,Very poor,France,55,fifties,Male,fifties_Male,5,118803.35,rest,2160.0609090909093,23760.670000000002,2,1,64062.35,1,128124.7,very high,1
710,Fair,France,54,fifties,Male,fifties_Male,7,171137.62,rest,3169.215185185185,24448.231428571427,1,1,167023.95,1,167023.95,very high,1
645,Poor,France,42,forties,Male,forties_Male,7,119839.69,zero,2853.3259523809525,17119.955714285716,1,0,149807.01,0,149807.01,very high,0
707,Fair,France,33,thirties,Male,thirties_Male,9,136678.52,rest,4141.773333333333,15186.502222222221,1,1,54290.62,0,54290.62,medium,0
655,Poor,Spain,36,thirties,Female,thirties_Female,2,135515.76,rest,3764.326666666667,67757.88,1,1,86013.96,0,86013.96,high,0
705,Fair,Spain,24,twenties,Female,twenties_Female,6,177799.83,rest,7408.326249999999,29633.304999999997,2,0,39943.03,0,79886.06,high,0
358,Very poor,Spain,52,fifties,Female,fifties_Female,9,143542.36,rest,2760.43,15949.15111111111,3,1,47319.70333333333,0,141959.11,very high,1
578,Very poor,Germany,34,thirties,Male,thirties_Male,9,147487.23,rest,4337.859705882353,16387.47,2,1,33340.385,0,66680.77,high,0
800,Excellent,France,40,forties,Female,forties_Female,6,97764.41,rest,2444.11025,16294.068333333335,1,1,98640.15,0,98640.15,high,1
612,Poor,France,33,thirties,Female,thirties_Female,10,119839.69,zero,3631.505757575758,11983.969000000001,1,0,142797.5,0,142797.5,very high,1
681,Fair,Germany,48,forties,Female,forties_Female,9,139480.18,rest,2905.8370833333333,15497.797777777778,1,1,163581.67,1,163581.67,very high,0
559,Very poor,Spain,25,twenties,Male,twenties_Male,6,119839.69,zero,4793.5876,19973.281666666666,2,1,81610.61,1,163221.22,very high,0
488,Very poor,Spain,39,thirties,Female,thirties_Female,10,140553.46,rest,3603.934871794872,14055.346,1,0,12440.44,0,12440.44,low,0
717,Fair,France,36,thirties,Female,thirties_Female,6,119839.69,zero,3328.880277777778,19973.281666666666,2,1,72775.8,1,145551.6,very high,0
666,Fair,France,41,forties,Female,forties_Female,11,141162.08,rest,3442.9775609756093,12832.916363636363,1,1,50908.48,0,50908.48,medium,0
582,Very poor,Spain,26,twenties,Male,twenties_Male,5,65848.36,rest,2532.6292307692306,13169.672,2,1,15074.605,0,30149.21,low,0
733,Good,Spain,30,thirties,Female,thirties_Female,1,83319.28,rest,2777.309333333333,83319.28,1,0,57769.2,0,57769.2,medium,0
693,Fair,France,41,forties,Male,forties_Male,5,119839.69,zero,2922.919268292683,23967.938000000002,2,0,78190.735,0,156381.47,very high,0
694,Fair,France,33,thirties,Female,thirties_Female,5,129731.64,rest,3931.261818181818,25946.328,2,1,89061.93,0,178123.86,very high,0
622,Poor,France,35,thirties,Female,thirties_Female,6,119839.69,zero,3423.991142857143,19973.281666666666,2,1,25556.4,0,51112.8,medium,0
598,Very poor,Spain,38,thirties,Female,thirties_Female,7,119839.69,zero,3153.676052631579,17119.955714285716,2,0,86891.69,0,173783.38,very high,0
717,Fair,Spain,35,thirties,Male,thirties_Male,2,119839.69,zero,3423.991142857143,59919.845,3,0,58256.71333333334,0,174770.14,very high,1
494,Very poor,Germany,37,thirties,Male,thirties_Male,6,107106.33,rest,2894.7656756756755,17851.055,2,1,86031.545,0,172063.09,very high,0
644,Poor,France,33,thirties,Male,thirties_Male,9,119839.69,zero,3631.505757575758,13315.521111111111,2,1,77647.085,1,155294.17,very high,0
554,Very poor,France,30,thirties,Female,thirties_Female,10,119839.69,zero,3994.656333333333,11983.969000000001,2,1,20160.15,1,40320.3,medium,0
476,Very poor,Spain,69,sixties,Female,sixties_Female,2,105303.73,rest,1526.1410144927536,52651.865,1,0,134260.34,1,134260.34,very high,0
667,Fair,France,28,twenties,Male,twenties_Male,7,165798.1,rest,5921.3607142857145,23685.442857142858,1,1,147090.9,0,147090.9,very high,0
748,Good,Spain,40,forties,Female,forties_Female,5,119839.69,zero,2995.99225,23967.938000000002,2,1,66184.235,0,132368.47,very high,0
531,Very poor,Spain,45,forties,Female,forties_Female,2,126495.57,rest,2811.012666666667,63247.785,2,1,82370.75,1,164741.5,very high,0
719,Fair,Spain,47,forties,Female,forties_Female,10,116393.59,rest,2476.459361702128,11639.359,1,1,63051.32,0,63051.32,high,1
845,Excellent,Germany,41,forties,Female,forties_Female,3,81733.74,rest,1993.5058536585368,27244.58,2,0,99880.645,0,199761.29,very high,0
738,Good,France,54,fifties,Male,fifties_Male,5,119839.69,zero,2219.2535185185184,23967.938000000002,1,0,55725.04,1,55725.04,medium,1
563,Very poor,Spain,46,forties,Female,forties_Female,9,106171.68,rest,2308.08,11796.853333333333,1,1,163145.5,0,163145.5,very high,1
