credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
583,Very poor,France,27,twenties,Female,twenties_Female,1,125406.58,rest,4644.688148148148,125406.58,1,1,110784.42,1,110784.42,very high,0
660,Poor,Germany,39,thirties,Female,thirties_Female,5,135134.99,rest,3464.9997435897435,27026.998,1,1,173683.0,0,173683.0,very high,1
819,Excellent,France,39,thirties,Female,thirties_Female,9,133102.92,rest,3412.895384615385,14789.213333333337,1,1,27046.46,0,27046.46,low,1
673,Fair,France,34,thirties,Female,thirties_Female,8,42157.08,rest,1239.914117647059,5269.635,1,1,20598.59,0,20598.59,low,1
752,Good,France,30,thirties,Female,thirties_Female,3,119839.69,zero,3994.656333333333,0.0,2,1,52495.64,1,104991.28,very high,0
578,Very poor,France,38,thirties,Male,thirties_Male,7,82259.29,rest,2164.7181578947366,11751.327142857142,1,1,8996.97,0,8996.97,low,0
438,Very poor,France,36,thirties,Female,thirties_Female,4,119839.69,zero,3328.880277777778,0.0,2,1,32210.25,0,64420.5,high,0
652,Poor,France,38,thirties,Male,thirties_Male,6,119839.69,zero,3153.676052631579,0.0,2,1,72850.11,1,145700.22,very high,0
629,Poor,France,49,forties,Female,forties_Female,4,119839.69,zero,2445.7079591836737,0.0,2,1,98167.74,1,196335.48,very high,0
720,Fair,France,52,fifties,Male,fifties_Male,7,119839.69,zero,2304.609423076923,0.0,1,1,14781.12,1,14781.12,low,0
668,Fair,France,42,forties,Male,forties_Male,3,150461.07,rest,3582.406428571429,50153.69,1,1,108139.23,0,108139.23,very high,0
459,Very poor,Germany,48,forties,Male,forties_Male,4,133994.52,rest,2791.5525,33498.63,1,1,19287.06,1,19287.06,low,1
729,Good,Spain,31,thirties,Male,thirties_Male,8,164870.81,rest,5318.413225806452,20608.85125,2,1,4783.695,1,9567.39,low,0
498,Very poor,Germany,25,twenties,Male,twenties_Male,8,121702.73,rest,4868.1092,15212.84125,1,1,132210.49,1,132210.49,very high,0
549,Very poor,Spain,25,twenties,Male,twenties_Male,6,193858.2,rest,7754.328,32309.7,1,0,21600.11,1,21600.11,low,0
601,Poor,Germany,54,fifties,Female,fifties_Female,1,131039.97,rest,2426.666111111111,131039.97,2,1,99830.75,1,199661.5,very high,0
544,Very poor,France,64,sixties,Male,sixties_Male,9,113829.45,rest,1778.58515625,12647.716666666667,1,1,124341.49,1,124341.49,very high,0
751,Good,France,30,thirties,Female,thirties_Female,6,119839.69,zero,3994.656333333333,0.0,2,1,7883.05,0,15766.1,low,0
632,Poor,Germany,41,forties,Female,forties_Female,3,81877.38,rest,1997.0092682926831,27292.460000000003,1,1,33642.21,1,33642.21,low,0
694,Fair,Spain,57,fifties,Male,fifties_Male,8,116326.07,rest,2040.8082456140355,14540.75875,1,1,117704.65,1,117704.65,very high,0
678,Fair,France,31,thirties,Male,thirties_Male,2,119839.69,zero,3865.796451612903,0.0,2,1,29401.64,1,58803.28,medium,0
695,Fair,France,46,forties,Male,forties_Male,4,119839.69,zero,2605.210652173913,0.0,2,1,68768.61,1,137537.22,very high,0
661,Fair,France,41,forties,Female,forties_Female,1,119839.69,zero,2922.919268292683,0.0,2,0,65650.34,1,131300.68,very high,0
661,Fair,France,33,thirties,Male,thirties_Male,9,119839.69,zero,3631.505757575758,0.0,2,1,42087.405,1,84174.81,high,0
559,Very poor,France,31,thirties,Female,thirties_Female,3,127070.73,rest,4099.055806451613,42356.91,1,0,160941.78,1,160941.78,very high,0
503,Very poor,France,29,twenties,Male,twenties_Male,3,119839.69,zero,4132.403103448276,0.0,2,1,71977.495,1,143954.99,very high,0
695,Fair,Spain,46,forties,Male,forties_Male,3,122549.64,rest,2664.122608695652,40849.88,1,1,56297.85,1,56297.85,medium,0
640,Poor,France,42,forties,Female,forties_Female,5,176099.13,rest,4192.836428571429,35219.826,1,1,8404.73,1,8404.73,low,0
624,Poor,Germany,48,forties,Female,forties_Female,3,122388.38,rest,2549.757916666667,40796.12666666667,2,0,15010.045,0,30020.09,low,0
667,Fair,France,42,forties,Male,forties_Male,9,119839.69,zero,2853.3259523809525,0.0,2,0,29068.71,1,58137.42,medium,0
642,Poor,France,26,twenties,Male,twenties_Male,0,119839.69,zero,4609.218846153846,0.0,1,0,47472.68,0,47472.68,medium,0
640,Poor,Spain,32,thirties,Female,thirties_Female,6,118879.35,rest,3714.9796875,19813.225,2,1,9565.855,1,19131.71,low,0
529,Very poor,Spain,35,thirties,Male,thirties_Male,5,119839.69,zero,3423.991142857143,0.0,2,1,93644.25,1,187288.5,very high,0
563,Very poor,France,39,thirties,Female,thirties_Female,5,119839.69,zero,3072.812564102564,0.0,2,1,8801.905,1,17603.81,low,0
593,Very poor,Spain,38,thirties,Female,thirties_Female,4,88736.44,rest,2335.1694736842105,22184.11,2,1,33510.015,0,67020.03,high,0
739,Good,Germany,45,forties,Male,forties_Male,7,102703.62,rest,2282.3026666666665,14671.945714285714,1,0,147802.94,1,147802.94,very high,1
788,Excellent,Spain,70,seventies,Female,seventies_Female,1,119839.69,zero,1711.9955714285716,0.0,2,1,20805.31,1,41610.62,medium,0
684,Fair,Spain,38,thirties,Female,thirties_Female,3,119839.69,zero,3153.676052631579,0.0,2,1,22127.825,0,44255.65,medium,0
482,Very poor,France,55,fifties,Male,fifties_Male,5,97318.25,rest,1769.4227272727271,19463.65,1,0,78416.14,1,78416.14,high,0
591,Very poor,Spain,58,fifties,Male,fifties_Male,5,128468.69,rest,2214.977413793104,25693.738,1,0,137254.55,1,137254.55,very high,0
651,Poor,Germany,41,forties,Female,forties_Female,4,133432.59,rest,3254.453414634146,33358.1475,1,0,151303.48,1,151303.48,very high,0
749,Good,Germany,40,forties,Female,forties_Female,8,141782.57,rest,3544.5642500000004,17722.82125,2,0,43166.815,0,86333.63,high,0
583,Very poor,France,24,twenties,Male,twenties_Male,9,135125.28,rest,5630.22,15013.92,1,0,89801.9,0,89801.9,high,0
661,Fair,Spain,42,forties,Male,forties_Male,2,178820.91,rest,4257.640714285714,89410.455,1,0,29358.57,0,29358.57,low,1
715,Fair,France,31,thirties,Female,thirties_Female,2,112212.14,rest,3619.746451612903,56106.07,2,1,90800.36,1,181600.72,very high,0
769,Good,Germany,45,forties,Female,forties_Female,5,126674.81,rest,2814.9957777777777,25334.962,1,1,124118.71,0,124118.71,very high,1
625,Poor,France,51,fifties,Female,fifties_Female,7,136294.97,rest,2672.4503921568626,19470.71,1,1,38867.46,0,38867.46,medium,1
641,Poor,France,36,thirties,Female,thirties_Female,5,66392.64,rest,1844.24,13278.528,1,1,31106.67,0,31106.67,low,0
716,Fair,Germany,27,twenties,Male,twenties_Male,1,122552.34,rest,4538.975555555556,122552.34,2,1,33805.68,0,67611.36,high,0
767,Good,France,43,forties,Male,forties_Male,1,76408.85,rest,1776.95,76408.85,2,1,38918.815,0,77837.63,high,0
745,Good,Germany,36,thirties,Male,thirties_Male,8,145071.24,rest,4029.756666666666,18133.905,1,0,6078.46,0,6078.46,low,0
589,Very poor,France,34,thirties,Male,thirties_Male,6,119839.69,zero,3524.6967647058823,0.0,2,1,88948.46,1,177896.92,very high,0
796,Excellent,France,45,forties,Female,forties_Female,2,109730.22,rest,2438.449333333333,54865.11,1,1,123882.73,1,123882.73,very high,0
664,Fair,France,57,fifties,Male,fifties_Male,6,119839.69,zero,2102.450701754386,0.0,2,1,7652.04,1,15304.08,low,0
445,Very poor,Spain,62,sixties,Male,sixties_Male,1,64119.38,rest,1034.1835483870968,64119.38,1,1,76569.64,1,76569.64,high,1
543,Very poor,Germany,57,fifties,Female,fifties_Female,1,106138.33,rest,1862.0759649122808,106138.33,2,1,60328.66,1,120657.32,very high,1
746,Good,Spain,36,thirties,Male,thirties_Male,2,119839.69,zero,3328.880277777778,0.0,2,1,8218.28,1,16436.56,low,0
742,Good,Germany,33,thirties,Male,thirties_Male,0,181656.51,rest,5504.742727272727,0.0,1,1,107667.91,1,107667.91,very high,0
750,Good,France,32,thirties,Female,thirties_Female,5,119839.69,zero,3744.9903125,0.0,2,1,47805.735,0,95611.47,high,0
669,Fair,France,30,thirties,Male,thirties_Male,7,95128.86,rest,3170.962,13589.837142857144,1,0,19799.26,0,19799.26,low,0
594,Very poor,Spain,49,forties,Female,forties_Female,2,126615.94,rest,2583.9987755102043,63307.97,2,0,61607.37,1,123214.74,very high,0
574,Very poor,Spain,36,thirties,Male,thirties_Male,1,119839.69,zero,3328.880277777778,0.0,2,0,35854.56,1,71709.12,high,0
659,Poor,Germany,36,thirties,Male,thirties_Male,2,76190.48,rest,2116.402222222222,38095.24,2,1,74533.07,1,149066.14,very high,0
750,Good,Germany,40,forties,Male,forties_Male,5,168286.81,rest,4207.17025,33657.362,3,1,6817.330000000001,0,20451.99,low,1
626,Poor,Germany,35,thirties,Male,thirties_Male,4,88109.81,rest,2517.423142857143,22027.4525,1,1,32825.5,1,32825.5,low,0
620,Poor,France,42,forties,Male,forties_Male,4,119839.69,zero,2853.3259523809525,0.0,2,1,3116.155,0,6232.31,low,0
580,Very poor,France,35,thirties,Female,thirties_Female,8,119839.69,zero,3423.991142857143,0.0,2,0,5178.515,1,10357.03,low,0
686,Fair,France,34,thirties,Female,thirties_Female,3,123971.51,rest,3646.220882352941,41323.83666666666,2,1,73897.315,0,147794.63,very high,0
540,Very poor,France,48,forties,Male,forties_Male,0,148116.48,rest,3085.76,0.0,1,0,116973.48,0,116973.48,very high,0
634,Poor,Germany,35,thirties,Male,thirties_Male,6,116269.01,rest,3321.971714285714,19378.16833333333,1,1,129964.94,0,129964.94,very high,0
632,Poor,Spain,38,thirties,Male,thirties_Male,1,120599.21,rest,3173.663421052632,120599.21,1,1,92816.86,0,92816.86,high,0
501,Very poor,France,41,forties,Female,forties_Female,3,144260.5,rest,3518.548780487805,48086.833333333336,1,1,172114.67,0,172114.67,very high,0
650,Poor,Spain,25,twenties,Female,twenties_Female,3,86605.5,rest,3464.22,28868.5,3,1,5549.77,0,16649.31,low,1
786,Excellent,France,34,thirties,Male,thirties_Male,9,119839.69,zero,3524.6967647058823,0.0,2,1,72258.595,0,144517.19,very high,0
554,Very poor,Germany,37,thirties,Female,thirties_Female,4,58629.97,rest,1584.593783783784,14657.4925,1,0,182038.6,0,182038.6,very high,0
701,Fair,Spain,42,forties,Female,forties_Female,5,119839.69,zero,2853.3259523809525,0.0,2,0,12105.28,0,24210.56,low,0
474,Very poor,France,45,forties,Male,forties_Male,10,119839.69,zero,2663.1042222222222,0.0,2,0,86087.95,0,172175.9,very high,0
621,Poor,France,43,forties,Female,forties_Female,5,119839.69,zero,2786.969534883721,0.0,1,1,47578.45,1,47578.45,medium,0
672,Fair,Spain,56,fifties,Female,fifties_Female,2,209767.31,rest,3745.8448214285713,104883.655,2,1,75347.21,1,150694.42,very high,1
459,Very poor,Spain,42,forties,Female,forties_Female,6,129634.25,rest,3086.529761904762,21605.70833333333,2,1,88841.51,1,177683.02,very high,1
669,Fair,France,23,twenties,Male,twenties_Male,1,119839.69,zero,5210.421304347826,0.0,2,0,33044.415,0,66088.83,high,0
776,Good,France,38,thirties,Female,thirties_Female,2,169824.46,rest,4469.064736842105,84912.23,1,1,169291.7,0,169291.7,very high,0
694,Fair,France,36,thirties,Male,thirties_Male,3,97530.25,rest,2709.173611111112,32510.08333333333,1,1,117140.41,1,117140.41,very high,0
787,Excellent,France,42,forties,Female,forties_Female,10,145988.65,rest,3475.920238095238,14598.865,2,1,39755.185,1,79510.37,high,0
580,Very poor,France,37,thirties,Male,thirties_Male,9,119839.69,zero,3238.9105405405408,0.0,2,0,38554.33,1,77108.66,high,0
711,Fair,France,25,twenties,Female,twenties_Female,7,119839.69,zero,4793.5876,0.0,3,1,3226.4266666666667,1,9679.28,low,0
673,Fair,France,40,forties,Female,forties_Female,5,137494.28,rest,3437.357,27498.856,1,1,81753.92,0,81753.92,high,0
499,Very poor,France,57,fifties,Female,fifties_Female,1,119839.69,zero,2102.450701754386,0.0,1,0,131372.38,0,131372.38,very high,1
591,Very poor,France,24,twenties,Male,twenties_Male,6,147360.0,rest,6140.0,24560.0,1,1,25310.82,1,25310.82,low,0
769,Good,France,25,twenties,Female,twenties_Female,10,119839.69,zero,4793.5876,0.0,2,0,93962.875,0,187925.75,very high,0
657,Poor,Spain,31,thirties,Male,thirties_Male,3,125167.02,rest,4037.645806451613,41722.34,1,0,98820.39,0,98820.39,high,0
738,Good,Germany,43,forties,Male,forties_Male,9,121152.05,rest,2817.489534883721,13461.33888888889,2,1,32083.35,0,64166.7,high,1
545,Very poor,Germany,60,sixties,Female,sixties_Female,7,128981.07,rest,2149.6845000000003,18425.867142857143,1,0,176924.21,1,176924.21,very high,1
497,Very poor,France,47,forties,Male,forties_Male,6,119839.69,zero,2549.7806382978724,0.0,1,1,90055.08,1,90055.08,high,0
816,Excellent,Spain,67,sixties,Male,sixties_Male,6,151858.98,rest,2266.551940298508,25309.83,1,1,72814.31,1,72814.31,high,0
525,Very poor,France,36,thirties,Male,thirties_Male,2,114628.4,rest,3184.1222222222223,57314.2,1,0,168290.06,1,168290.06,very high,0
725,Good,France,46,forties,Male,forties_Male,6,119839.69,zero,2605.210652173913,0.0,2,1,80883.69,0,161767.38,very high,0
692,Fair,France,28,twenties,Female,twenties_Female,8,95059.02,rest,3394.965,11882.3775,2,1,22210.09,0,44420.18,medium,0
618,Poor,France,24,twenties,Female,twenties_Female,7,128736.39,rest,5364.01625,18390.912857142856,1,0,37147.61,1,37147.61,medium,0
546,Very poor,France,24,twenties,Male,twenties_Male,8,156325.38,rest,6513.5575,19540.6725,1,1,125381.02,1,125381.02,very high,0
635,Poor,France,29,twenties,Male,twenties_Male,7,105405.97,rest,3634.688620689655,15057.995714285717,1,1,149853.89,1,149853.89,very high,0
611,Poor,France,49,forties,Female,forties_Female,2,88915.37,rest,1814.599387755102,44457.685,3,0,53811.67333333333,0,161435.02,very high,1
650,Poor,France,60,sixties,Male,sixties_Male,8,119839.69,zero,1997.328166666667,0.0,2,1,51462.88,1,102925.76,very high,0
606,Poor,France,40,forties,Male,forties_Male,5,119839.69,zero,2995.99225,0.0,2,1,35449.635,1,70899.27,high,0
844,Excellent,France,18,teenager,Male,teenager_Male,2,160980.03,rest,8943.335,80490.015,1,0,145936.28,0,145936.28,very high,0
450,Very poor,Spain,46,forties,Female,forties_Female,5,177619.71,rest,3861.2980434782608,35523.941999999995,1,1,54227.06,0,54227.06,medium,0
727,Good,Spain,38,thirties,Male,thirties_Male,2,62276.99,rest,1638.868157894737,31138.495,1,1,59280.79,1,59280.79,medium,0
460,Very poor,Germany,46,forties,Male,forties_Male,4,127559.97,rest,2773.0428260869567,31889.9925,2,1,63476.25,1,126952.5,very high,0
649,Poor,France,41,forties,Male,forties_Male,0,119839.69,zero,2922.919268292683,0.0,2,0,65283.51,1,130567.02,very high,0
758,Good,Germany,47,forties,Female,forties_Female,9,95523.16,rest,2032.407659574468,10613.684444444443,1,1,73294.48,0,73294.48,high,0
490,Very poor,France,35,thirties,Female,thirties_Female,7,107749.03,rest,3078.543714285714,15392.718571428572,1,1,3937.37,1,3937.37,low,0
815,Excellent,Germany,37,thirties,Male,thirties_Male,2,110777.26,rest,2993.98,55388.63,2,1,1191.795,0,2383.59,low,0
838,Excellent,Spain,39,thirties,Female,thirties_Female,5,166733.92,rest,4275.228717948718,33346.784,2,1,7139.72,0,14279.44,low,0
803,Excellent,France,31,thirties,Male,thirties_Male,9,157120.86,rest,5068.414838709677,17457.873333333333,2,1,70650.265,0,141300.53,very high,0
664,Fair,Germany,36,thirties,Female,thirties_Female,2,127160.78,rest,3532.2438888888887,63580.39,2,1,39070.375,0,78140.75,high,0
736,Good,Spain,28,twenties,Female,twenties_Female,2,119839.69,zero,4279.988928571429,0.0,2,1,58715.55,1,117431.1,very high,0
633,Poor,France,37,thirties,Female,thirties_Female,9,156091.97,rest,4218.701891891892,17343.55222222222,1,1,72008.61,0,72008.61,high,0
664,Fair,France,58,fifties,Male,fifties_Male,5,98668.18,rest,1701.175517241379,19733.636,1,1,60887.58,1,60887.58,high,0
600,Very poor,France,43,forties,Female,forties_Female,5,134022.06,rest,3116.792093023256,26804.412,1,1,194764.83,0,194764.83,very high,0
693,Fair,France,35,thirties,Female,thirties_Female,5,124151.09,rest,3547.174,24830.218,1,1,88705.14,0,88705.14,high,1
663,Fair,Germany,36,thirties,Female,thirties_Female,6,77253.5,rest,2145.930555555556,12875.583333333334,1,0,35817.97,0,35817.97,medium,1
742,Good,Germany,21,twenties,Female,twenties_Female,1,114292.48,rest,5442.499047619048,114292.48,1,1,31520.4,0,31520.4,low,0
710,Fair,Germany,43,forties,Male,forties_Male,2,140080.32,rest,3257.6818604651166,70040.16,3,1,52636.06333333333,1,157908.19,very high,1
710,Fair,Spain,27,twenties,Female,twenties_Female,2,135277.96,rest,5010.294814814814,67638.98,1,1,142200.15,0,142200.15,very high,0
700,Fair,France,82,eighties,Female,eighties_Female,2,119839.69,zero,1461.4596341463414,0.0,2,0,91027.68,1,182055.36,very high,0
720,Fair,Germany,60,sixties,Male,sixties_Male,9,115920.62,rest,1932.0103333333327,12880.068888888887,2,0,78776.04,0,157552.08,very high,1
684,Fair,Spain,41,forties,Male,forties_Male,2,119782.72,rest,2921.529756097561,59891.36,2,0,60142.335,0,120284.67,very high,0
531,Very poor,France,63,sixties,Female,sixties_Female,1,114715.71,rest,1820.8842857142856,114715.71,1,0,24506.95,1,24506.95,low,1
742,Good,Germany,36,thirties,Female,thirties_Female,2,129748.54,rest,3604.126111111111,64874.27,2,0,23635.805,0,47271.61,medium,1
717,Fair,France,31,thirties,Male,thirties_Male,4,129722.57,rest,4184.599032258065,32430.6425,1,0,41176.6,0,41176.6,medium,0
589,Very poor,France,32,thirties,Male,thirties_Male,2,119839.69,zero,3744.9903125,0.0,2,0,4734.32,1,9468.64,low,0
767,Good,France,36,thirties,Male,thirties_Male,3,139180.2,rest,3866.116666666667,46393.4,1,0,123880.19,0,123880.19,very high,0
636,Poor,Germany,49,forties,Male,forties_Male,6,113599.74,rest,2318.3620408163265,18933.29,2,1,79443.545,0,158887.09,very high,1
648,Poor,France,33,thirties,Male,thirties_Male,7,134944.0,rest,4089.212121212121,19277.714285714286,1,1,117036.38,1,117036.38,very high,0
622,Poor,Germany,58,fifties,Female,fifties_Female,7,116922.25,rest,2015.9008620689656,16703.178571428572,1,1,120415.61,0,120415.61,very high,1
692,Fair,Spain,28,twenties,Male,twenties_Male,9,118945.09,rest,4248.038928571428,13216.121111111112,1,0,16064.25,0,16064.25,low,1
754,Good,France,28,twenties,Male,twenties_Male,8,119839.69,zero,4279.988928571429,0.0,2,1,26307.81,1,52615.62,medium,0
679,Fair,Spain,35,thirties,Female,thirties_Female,8,119182.73,rest,3405.220857142857,14897.84125,1,0,121210.09,0,121210.09,very high,0
639,Poor,France,27,twenties,Male,twenties_Male,8,119839.69,zero,4438.507037037037,0.0,2,1,96123.675,0,192247.35,very high,0
774,Good,France,28,twenties,Female,twenties_Female,1,71264.02,rest,2545.143571428572,71264.02,2,0,34379.785,1,68759.57,high,0
517,Very poor,France,41,forties,Male,forties_Male,2,119839.69,zero,2922.919268292683,0.0,2,0,37968.735,1,75937.47,high,0
571,Very poor,France,35,thirties,Female,thirties_Female,8,119839.69,zero,3423.991142857143,0.0,2,0,42284.565,0,84569.13,high,0
747,Good,Germany,58,fifties,Male,fifties_Male,7,116313.57,rest,2005.4063793103448,16616.22428571429,1,1,190696.35,1,190696.35,very high,1
792,Excellent,Spain,36,thirties,Male,thirties_Male,5,92140.15,rest,2559.448611111111,18428.03,1,0,67468.67,1,67468.67,high,0
688,Fair,France,26,twenties,Male,twenties_Male,1,119839.69,zero,4609.218846153846,0.0,2,1,52217.97,1,104435.94,very high,0
714,Fair,Germany,42,forties,Male,forties_Male,2,177640.09,rest,4229.525952380953,88820.045,1,0,47166.55,1,47166.55,medium,0
562,Very poor,Spain,35,thirties,Female,thirties_Female,0,119839.69,zero,3423.991142857143,0.0,2,1,59949.76,0,119899.52,very high,0
704,Fair,Spain,48,forties,Male,forties_Male,8,167997.6,rest,3499.9500000000003,20999.7,1,1,173498.45,1,173498.45,very high,0
698,Fair,France,36,thirties,Male,thirties_Male,2,82275.35,rest,2285.426388888889,41137.675,2,1,46624.63,1,93249.26,high,0
611,Poor,France,49,forties,Male,forties_Male,3,119839.69,zero,2445.7079591836737,0.0,2,1,71458.77,1,142917.54,very high,0
850,Excellent,Germany,48,forties,Female,forties_Female,6,111962.99,rest,2332.5622916666666,18660.498333333333,1,1,111755.8,0,111755.8,very high,0
743,Good,Germany,34,thirties,Female,thirties_Female,1,131736.88,rest,3874.614117647059,131736.88,1,1,108543.21,1,108543.21,very high,0
