credit_score,section of credit_score,country,gender,age,age_group,tenure,balance,balance_group,age_balance,balance_per_tenure,products_number,credit_card,active_member,estimated_salary,salary_range,churn
551,Very poor,France,Female,38,thirties,10,119839.69,zero,3153.676052631579,0.0,2,1,1,216.27,low,0
687,Fair,France,Female,35,thirties,3,99587.43,rest,2845.3551428571427,33195.81,1,1,1,1713.1,low,1
672,Fair,France,Female,53,fifties,7,119839.69,zero,2261.1262264150946,0.0,1,1,1,136910.18,middle,0
521,Very poor,Spain,Female,34,thirties,7,70731.07,rest,2080.325588235294,10104.438571428573,1,1,1,20243.97,low,1
686,Fair,Germany,Male,35,thirties,2,109342.82,rest,3124.0805714285716,54671.41,2,0,1,86043.27,low_middle,0
639,Poor,Spain,Male,28,twenties,8,119839.69,zero,4279.988928571429,0.0,2,1,0,126561.07,middle,0
850,Excellent,France,Male,66,sixties,4,119839.69,zero,1815.752878787879,0.0,2,0,1,64350.8,low_middle,0
465,Very poor,France,Male,25,twenties,2,78247.31,rest,3129.8923999999997,39123.655,2,1,1,10472.31,low,0
817,Excellent,France,Female,55,fifties,10,117561.49,rest,2137.4816363636364,11756.149,1,1,0,95941.55,low_middle,1
578,Very poor,France,Male,23,twenties,10,88980.32,rest,3868.7095652173916,8898.032000000001,1,1,1,125222.36,middle,0
611,Poor,Spain,Male,34,thirties,4,119839.69,zero,3524.6967647058823,0.0,2,1,0,170950.58,high,0
616,Poor,Germany,Female,41,forties,1,103560.57,rest,2525.86756097561,103560.57,1,1,0,236.45,low,1
517,Very poor,France,Male,37,thirties,5,113308.84,rest,3062.401081081081,22661.768,1,0,1,31517.16,low,0
637,Poor,Spain,Female,40,forties,6,119839.69,zero,2995.9922500000002,0.0,2,1,1,181610.6,high,0
806,Excellent,France,Female,32,thirties,3,63763.49,rest,1992.6090625,21254.496666666662,1,1,0,156593.09,high,0
633,Poor,France,Female,29,twenties,7,169988.35,rest,5861.66724137931,24284.05,1,1,0,4272.0,low,0
624,Poor,Germany,Female,35,thirties,0,180303.24,rest,5151.521142857143,0.0,2,1,0,163587.9,high,0
691,Fair,France,Male,52,fifties,3,119839.69,zero,2304.609423076923,0.0,1,1,0,175843.68,high,1
819,Excellent,Germany,Female,49,forties,1,120656.86,rest,2462.3848979591835,120656.86,4,0,0,166164.3,high,1
568,Very poor,Germany,Female,31,thirties,1,61592.14,rest,1986.8432258064515,61592.14,2,1,1,61796.64,low_middle,0
806,Excellent,France,Male,48,forties,4,164701.68,rest,3431.285,41175.42,1,1,1,21439.49,low,0
726,Good,Spain,Female,26,twenties,1,80780.16,rest,3106.929230769231,80780.16,1,1,1,19225.85,low,0
552,Very poor,France,Male,36,thirties,8,119839.69,zero,3328.880277777778,0.0,2,0,0,132547.02,middle,0
755,Good,Germany,Female,30,thirties,6,154221.37,rest,5140.712333333333,25703.561666666665,2,0,1,62688.55,low_middle,0
634,Poor,France,Male,26,twenties,8,119839.69,zero,4609.218846153846,0.0,1,1,0,21760.96,low,0
756,Good,France,Female,26,twenties,5,101641.14,rest,3909.2746153846156,20328.228,2,0,1,154460.68,high,0
776,Good,France,Male,37,thirties,2,119839.69,zero,3238.9105405405408,0.0,1,0,1,8065.0,low,0
649,Poor,France,Female,45,forties,5,92786.66,rest,2061.925777777778,18557.332,1,1,0,173365.9,high,1
595,Very poor,Germany,Male,32,thirties,8,131081.66,rest,4096.301875,16385.2075,2,1,1,69428.79,low_middle,0
646,Poor,France,Male,30,thirties,5,98014.74,rest,3267.1580000000004,19602.948,1,1,1,12757.14,low,0
592,Very poor,Spain,Male,38,thirties,8,119839.69,zero,3153.676052631579,0.0,2,1,0,180426.2,high,0
574,Very poor,France,Male,26,twenties,8,97460.1,rest,3748.4653846153847,12182.5125,1,1,1,43093.67,low,0
850,Excellent,France,Male,36,thirties,1,104077.19,rest,2891.0330555555556,104077.19,2,0,1,68594.0,low_middle,0
850,Excellent,Spain,Female,29,twenties,1,119839.69,zero,4132.403103448276,0.0,2,1,1,197996.65,high,0
475,Very poor,France,Female,46,forties,10,119839.69,zero,2605.210652173913,0.0,2,0,0,122953.0,middle,1
642,Poor,France,Female,39,thirties,4,119839.69,zero,3072.812564102564,0.0,1,1,1,76821.24,low_middle,0
710,Fair,Spain,Female,51,fifties,4,93656.95,rest,1836.4107843137253,23414.2375,1,0,1,141400.51,middle,1
596,Very poor,Spain,Male,30,thirties,6,121345.88,rest,4044.862666666667,20224.31333333333,4,1,0,41921.75,low,1
609,Poor,France,Female,39,thirties,8,141675.23,rest,3632.6982051282052,17709.40375,1,0,1,175664.25,high,0
797,Excellent,Spain,Female,31,thirties,8,119839.69,zero,3865.796451612903,0.0,2,1,0,117916.63,middle,0
504,Very poor,Germany,Female,43,forties,7,102365.49,rest,2380.5927906976744,14623.641428571427,1,1,0,194690.77,high,1
735,Good,Spain,Male,50,fifties,9,119839.69,zero,2396.7938,0.0,1,0,0,166677.35,high,1
680,Fair,Spain,Female,30,thirties,3,119839.69,zero,3994.6563333333334,0.0,1,1,0,160131.58,high,0
449,Very poor,France,Male,52,fifties,6,119839.69,zero,2304.609423076923,0.0,2,0,1,123622.0,middle,0
685,Fair,Germany,Male,57,fifties,7,101868.51,rest,1787.166842105263,14552.644285714285,1,0,1,113483.96,middle,0
569,Very poor,Spain,Male,38,thirties,8,119839.69,zero,3153.676052631579,0.0,2,0,0,79618.79,low_middle,0
631,Poor,France,Male,35,thirties,9,112392.45,rest,3211.212857142857,12488.05,2,1,0,24472.23,low,0
595,Very poor,Germany,Female,25,twenties,7,106570.34,rest,4262.8135999999995,15224.334285714283,2,0,1,177025.79,high,0
461,Very poor,France,Female,28,twenties,8,119839.69,zero,4279.988928571429,0.0,1,1,1,103349.74,middle,0
630,Poor,France,Male,50,fifties,1,81947.76,rest,1638.9551999999999,81947.76,1,0,1,63606.22,low_middle,1
661,Fair,France,Female,31,thirties,7,144162.3,rest,4650.396774193548,20594.614285714284,2,1,1,14490.79,low,0
796,Excellent,Germany,Male,39,thirties,5,86350.87,rest,2214.1248717948715,17270.174,2,0,0,105080.53,middle,0
710,Fair,France,Male,47,forties,5,158623.14,rest,3374.960425531915,31724.628000000004,1,0,0,83499.89,low_middle,1
741,Good,France,Male,32,thirties,8,119839.69,zero,3744.9903125,0.0,2,1,0,143598.7,middle,0
606,Poor,Germany,Male,48,forties,4,132403.56,rest,2758.4075,33100.89,1,0,0,36091.91,low,1
747,Good,France,Male,27,twenties,10,119839.69,zero,4438.507037037037,0.0,2,0,0,13007.89,low,0
549,Very poor,Germany,Female,43,forties,3,134985.66,rest,3139.201395348837,44995.22,1,1,0,6101.41,low,0
576,Very poor,France,Male,36,thirties,6,119839.69,zero,3328.880277777778,0.0,2,1,1,48314.0,low,0
528,Very poor,France,Male,37,thirties,6,103772.45,rest,2804.6608108108107,17295.408333333333,1,1,0,197111.99,high,0
535,Very poor,France,Male,33,thirties,2,133040.32,rest,4031.524848484849,66520.16,1,1,1,110299.78,middle,0
575,Very poor,Spain,Female,37,thirties,0,119839.69,zero,3238.9105405405408,0.0,2,0,0,30114.32,low,0
656,Poor,France,Male,39,thirties,10,119839.69,zero,3072.812564102564,0.0,2,1,1,98894.64,low_middle,0
440,Very poor,France,Male,42,forties,2,119839.69,zero,2853.3259523809525,0.0,2,1,0,49826.68,low,0
539,Very poor,Spain,Male,38,thirties,8,71460.67,rest,1880.543947368421,8932.58375,2,1,1,10074.05,low,0
850,Excellent,Spain,Male,39,thirties,6,133214.13,rest,3415.7469230769234,22202.355,1,0,1,20769.88,low,0
646,Poor,France,Female,37,thirties,7,96558.66,rest,2609.6935135135136,13794.094285714284,1,0,0,163427.18,high,0
744,Good,France,Male,54,fifties,6,93806.31,rest,1737.1538888888888,15634.385,2,0,1,140068.77,middle,0
710,Fair,Spain,Female,36,thirties,8,119839.69,zero,3328.880277777778,0.0,2,0,0,83206.19,low_middle,0
544,Very poor,France,Female,64,sixties,3,124043.8,rest,1938.184375,41347.93333333333,1,1,1,111402.97,middle,1
723,Good,Germany,Male,52,fifties,5,131694.97,rest,2532.595576923077,26338.994,1,0,1,92873.5,low_middle,1
507,Very poor,Spain,Female,29,twenties,6,119839.69,zero,4132.403103448276,0.0,2,0,1,94780.9,low_middle,0
787,Excellent,France,Female,35,thirties,1,106266.8,rest,3036.194285714286,106266.8,1,1,1,16607.15,low,0
598,Very poor,Spain,Male,41,forties,8,119839.69,zero,2922.919268292683,0.0,2,1,1,161954.43,high,0
796,Excellent,France,Male,51,fifties,6,119839.69,zero,2349.797843137255,0.0,2,0,1,194733.28,high,0
569,Very poor,Spain,Female,41,forties,4,139840.36,rest,3410.740487804878,34960.09,1,1,1,163524.7,high,0
711,Fair,France,Male,34,thirties,8,119839.69,zero,3524.6967647058823,0.0,2,0,0,48260.19,low,0
661,Fair,Germany,Male,35,thirties,8,124098.54,rest,3545.6725714285712,15512.3175,1,1,0,86678.48,low_middle,0
415,Very poor,France,Male,32,thirties,5,145807.59,rest,4556.4871875,29161.518,1,1,1,3064.65,low,0
578,Very poor,Spain,Male,23,twenties,8,119839.69,zero,5210.421304347826,0.0,2,1,0,112124.98,middle,0
611,Poor,France,Female,26,twenties,2,107508.93,rest,4134.958846153846,53754.465,2,1,1,120801.65,middle,0
600,Very poor,France,Female,28,twenties,6,119839.69,zero,4279.988928571429,0.0,2,0,1,52193.23,low_middle,0
661,Fair,Germany,Female,32,thirties,1,145980.23,rest,4561.8821875,145980.23,1,0,1,56636.28,low_middle,0
850,Excellent,France,Female,37,thirties,3,212778.2,rest,5750.762162162163,70926.06666666667,1,0,1,69372.88,low_middle,0
573,Very poor,Germany,Female,47,forties,4,152522.47,rest,3245.1589361702127,38130.6175,1,0,1,164038.07,high,1
764,Good,Spain,Female,33,thirties,9,168964.77,rest,5120.144545454546,18773.86333333333,1,0,1,118982.51,middle,0
838,Excellent,France,Female,34,thirties,8,119839.69,zero,3524.6967647058823,0.0,2,1,0,27472.07,low,0
821,Excellent,France,Female,28,twenties,8,119839.69,zero,4279.988928571429,0.0,1,1,1,36754.13,low,0
607,Poor,Spain,Female,36,thirties,4,98266.3,rest,2729.6194444444445,24566.575,1,1,1,46416.36,low,0
558,Very poor,France,Male,38,thirties,8,113000.92,rest,2973.7084210526314,14125.115,1,1,1,152872.39,high,0
530,Very poor,Germany,Male,23,twenties,1,137060.88,rest,5959.168695652174,137060.88,2,1,1,165227.23,high,0
654,Poor,Germany,Male,37,thirties,5,112146.12,rest,3030.976216216216,22429.224,1,1,0,75927.35,low_middle,0
530,Very poor,France,Female,33,thirties,4,129307.32,rest,3918.4036363636365,32326.83,1,1,1,172930.28,high,0
656,Poor,Spain,Male,69,sixties,6,163975.09,rest,2376.4505797101447,27329.181666666667,1,1,1,36108.5,low,0
520,Very poor,Spain,Male,43,forties,7,119839.69,zero,2786.969534883721,0.0,2,1,1,36202.74,low,0
602,Poor,Germany,Female,42,forties,6,158414.85,rest,3771.782142857143,26402.475,1,1,1,131886.46,middle,0
701,Fair,Germany,Female,48,forties,1,92072.68,rest,1918.180833333333,92072.68,1,1,1,133992.36,middle,0
653,Poor,Spain,Female,30,thirties,2,88243.29,rest,2941.4429999999998,44121.645,2,1,1,96658.26,low_middle,0
668,Fair,Spain,Male,25,twenties,8,119839.69,zero,4793.5876,0.0,2,1,1,135112.09,middle,0
652,Poor,France,Male,48,forties,4,59486.31,rest,1239.298125,14871.5775,1,1,0,163944.18,high,1
639,Poor,Spain,Female,54,fifties,2,119839.69,zero,2219.2535185185184,0.0,2,1,1,53843.71,low_middle,0
730,Good,Spain,Female,52,fifties,7,119839.69,zero,2304.609423076923,0.0,2,0,1,122398.84,middle,0
780,Good,France,Male,34,thirties,1,119839.69,zero,3524.6967647058823,0.0,1,1,1,64804.04,low_middle,0
592,Very poor,France,Female,38,thirties,8,119278.01,rest,3138.895,14909.75125,2,0,1,19370.73,low,0
628,Poor,France,Male,34,thirties,4,158741.43,rest,4668.865588235294,39685.3575,2,1,1,126192.54,middle,0
658,Poor,France,Female,40,forties,7,140596.95,rest,3514.9237500000004,20085.27857142857,1,0,1,135459.02,middle,1
850,Excellent,Spain,Female,29,twenties,10,119839.69,zero,4132.403103448276,0.0,2,1,1,94815.04,low_middle,0
515,Very poor,Germany,Male,37,thirties,2,90432.92,rest,2444.1329729729728,45216.46,1,1,1,188366.04,high,1
571,Very poor,France,Female,35,thirties,1,104783.81,rest,2993.823142857143,104783.81,2,0,1,178512.52,high,0
760,Good,Germany,Male,42,forties,0,77992.97,rest,1856.9754761904762,0.0,2,1,1,97906.38,low_middle,0
720,Fair,Germany,Female,43,forties,10,110822.9,rest,2577.2767441860465,11082.29,1,0,0,72861.94,low_middle,0
632,Poor,Germany,Male,42,forties,4,119624.6,rest,2848.204761904762,29906.15,2,1,1,195978.86,high,0
694,Fair,Germany,Male,31,thirties,6,109052.59,rest,3517.8254838709677,18175.431666666667,2,1,1,19448.93,low,1
559,Very poor,Spain,Female,40,forties,5,139129.44,rest,3478.236,27825.888,1,0,1,32635.54,low,0
773,Good,Germany,Female,42,forties,8,152324.66,rest,3626.7776190476193,19040.5825,2,1,0,171733.22,high,0
581,Very poor,France,Male,38,thirties,1,119839.69,zero,3153.676052631579,0.0,2,1,0,46176.22,low,0
524,Very poor,Germany,Female,37,thirties,9,127480.58,rest,3445.421081081081,14164.50888888889,2,1,0,179634.69,high,0
713,Fair,France,Male,53,fifties,6,115029.4,rest,2170.3660377358487,19171.566666666666,1,0,0,191521.32,high,1
676,Fair,France,Male,40,forties,8,114005.78,rest,2850.1445,14250.7225,1,1,1,67998.45,low_middle,0
651,Poor,Germany,Female,42,forties,1,116646.76,rest,2777.3038095238094,116646.76,1,1,0,44731.8,low,1
717,Fair,Spain,Female,49,forties,1,110864.38,rest,2262.5383673469387,110864.38,2,1,1,124532.9,middle,1
594,Very poor,France,Male,23,twenties,5,156267.59,rest,6794.243043478261,31253.518,1,1,0,160968.44,high,0
716,Fair,France,Female,44,forties,3,109528.28,rest,2489.279090909091,36509.426666666666,1,1,0,27341.63,low,1
668,Fair,France,Female,35,thirties,6,102482.76,rest,2928.078857142857,17080.46,1,1,1,53994.64,low_middle,0
678,Fair,Germany,Male,23,twenties,10,115563.71,rest,5024.5091304347825,11556.371,1,1,1,91633.53,low_middle,0
545,Very poor,France,Male,23,twenties,2,119839.69,zero,5210.421304347826,0.0,2,1,0,189613.12,high,0
613,Poor,France,Female,40,forties,9,95624.36,rest,2390.609,10624.92888888889,2,1,1,60706.33,low_middle,0
687,Fair,Spain,Female,21,twenties,8,119839.69,zero,5706.651904761905,0.0,2,1,1,154767.34,high,0
715,Fair,France,Male,28,twenties,7,160376.61,rest,5727.7360714285705,22910.94428571428,1,0,0,196853.11,high,0
618,Poor,Germany,Male,41,forties,8,37702.79,rest,919.5802439024391,4712.84875,1,1,1,195775.48,high,0
721,Good,France,Female,35,thirties,6,118273.83,rest,3379.252285714286,19712.305,1,0,1,3086.89,low,0
445,Very poor,Germany,Female,34,thirties,7,131082.17,rest,3855.357941176471,18726.024285714288,2,1,1,70618.0,low_middle,0
690,Fair,France,Male,38,thirties,1,94456.0,rest,2485.684210526316,94456.0,2,0,1,55034.02,low_middle,0
709,Fair,France,Female,43,forties,8,119839.69,zero,2786.969534883721,0.0,2,0,0,168035.62,high,1
671,Fair,Spain,Female,42,forties,3,119839.69,zero,2853.3259523809525,0.0,2,1,1,128449.33,middle,0
538,Very poor,France,Male,33,thirties,6,93791.38,rest,2842.1630303030306,15631.896666666667,1,1,1,199249.29,high,0
735,Good,France,Female,33,thirties,4,119839.69,zero,3631.505757575758,0.0,2,1,0,149474.69,high,0
592,Very poor,France,Female,37,thirties,7,119839.69,zero,3238.9105405405408,0.0,2,1,1,126726.33,middle,0
747,Good,France,Male,61,sixties,7,155973.13,rest,2556.936557377049,22281.875714285718,1,0,1,147554.26,middle,0
675,Fair,Germany,Male,36,thirties,7,89409.95,rest,2483.609722222222,12772.85,1,1,1,149399.7,high,0
632,Poor,Spain,Female,39,thirties,5,97854.37,rest,2509.08641025641,19570.874,2,1,0,93536.38,low_middle,0
621,Poor,France,Male,39,thirties,6,119839.69,zero,3072.812564102564,0.0,2,1,1,58883.91,low_middle,0
521,Very poor,Spain,Male,29,twenties,3,60280.62,rest,2078.6420689655174,20093.54,1,1,0,154271.41,high,0
591,Very poor,Spain,Male,36,thirties,7,135216.8,rest,3756.022222222222,19316.68571428571,1,1,1,122022.89,middle,0
706,Fair,Germany,Female,28,twenties,6,124923.35,rest,4461.5482142857145,20820.55833333333,2,1,1,50299.14,low,0
677,Fair,France,Male,38,thirties,4,119839.69,zero,3153.676052631579,0.0,2,1,0,187800.63,high,0
769,Good,Germany,Male,27,twenties,7,188614.07,rest,6985.706296296296,26944.867142857143,1,1,0,171344.09,high,0
771,Good,France,Male,32,thirties,5,62321.62,rest,1947.550625,12464.324,1,1,1,40920.59,low,0
601,Poor,Germany,Female,48,forties,8,120782.7,rest,2516.30625,15097.8375,1,1,0,63940.68,low_middle,1
670,Fair,France,Female,42,forties,1,115961.58,rest,2760.9900000000002,115961.58,2,0,1,29483.87,low,0
517,Very poor,France,Male,28,twenties,2,115062.61,rest,4109.378928571428,57531.305,1,1,0,179056.23,high,0
834,Excellent,France,Female,49,forties,8,160602.25,rest,3277.5969387755104,20075.28125,2,1,0,129273.94,middle,0
571,Very poor,France,Female,42,forties,4,108825.34,rest,2591.079523809524,27206.335,3,1,0,55558.51,low_middle,1
576,Very poor,Germany,Female,36,thirties,8,166287.85,rest,4619.106944444445,20785.98125,1,1,1,23305.85,low,0
718,Fair,France,Female,31,thirties,1,152663.77,rest,4924.637741935484,152663.77,1,0,1,17128.64,low,0
636,Poor,Germany,Female,31,thirties,9,80844.69,rest,2607.8932258064515,8982.743333333334,2,1,1,74641.9,low_middle,0
566,Very poor,Germany,Female,40,forties,2,97001.36,rest,2425.034,48500.68,2,1,0,154486.01,high,0
711,Fair,France,Male,64,sixties,4,119839.69,zero,1872.49515625,0.0,2,1,1,3185.67,low,0
574,Very poor,France,Female,39,thirties,2,122524.61,rest,3141.6566666666668,61262.305,2,1,0,88463.63,low_middle,0
619,Poor,France,Female,35,thirties,8,132292.63,rest,3779.7894285714287,16536.57875,1,1,0,65682.93,low_middle,0
588,Very poor,France,Female,24,twenties,0,119839.69,zero,4993.3204166666665,0.0,2,1,1,140586.08,middle,0
760,Good,Germany,Female,49,forties,9,91502.99,rest,1867.4079591836735,10166.99888888889,1,1,0,117232.9,middle,1
665,Fair,France,Male,52,fifties,3,119839.69,zero,2304.609423076923,0.0,1,1,0,116137.01,middle,1
739,Good,Germany,Male,29,twenties,3,59385.98,rest,2047.7924137931036,19795.326666666668,2,1,1,105533.96,middle,0
641,Poor,France,Male,77,seventies,9,119839.69,zero,1556.3596103896105,0.0,3,1,1,81514.06,low_middle,0
685,Fair,Germany,Female,21,twenties,6,97956.5,rest,4664.5952380952385,16326.083333333334,1,1,1,164966.27,high,0
594,Very poor,France,Female,49,forties,4,119839.69,zero,2445.7079591836737,0.0,2,1,1,23631.55,low,0
557,Very poor,Spain,Female,40,forties,4,119839.69,zero,2995.9922500000002,0.0,2,0,1,105433.53,middle,0
697,Fair,France,Male,27,twenties,8,141223.68,rest,5230.506666666666,17652.96,2,1,0,90591.15,low_middle,0
656,Poor,France,Male,18,teenager,10,151762.74,rest,8431.263333333332,15176.274,1,0,1,127014.32,middle,0
712,Fair,Germany,Male,43,forties,1,141749.74,rest,3296.5055813953486,141749.74,2,0,1,90905.26,low_middle,0
689,Fair,Spain,Male,38,thirties,5,75075.14,rest,1975.6615789473683,15015.028,1,1,1,8651.92,low,1
697,Fair,France,Female,25,twenties,4,165686.11,rest,6627.444399999999,41421.5275,2,1,0,15467.98,low,0
589,Very poor,France,Male,38,thirties,2,119839.69,zero,3153.676052631579,0.0,1,1,0,79915.28,low_middle,0
525,Very poor,Spain,Female,25,twenties,10,119839.69,zero,4793.5876,0.0,2,1,0,69361.95,low_middle,0
680,Fair,France,Male,44,forties,3,119839.69,zero,2723.6293181818182,0.0,2,1,0,86935.08,low_middle,0
617,Poor,France,Female,28,twenties,0,119839.69,zero,4279.988928571429,0.0,2,1,1,7597.83,low,1
680,Fair,France,Male,32,thirties,5,92961.61,rest,2905.0503125,18592.322,1,1,0,116957.6,middle,0
662,Fair,Spain,Female,30,thirties,9,119839.69,zero,3994.6563333333334,0.0,2,0,1,157884.83,high,0
736,Good,Germany,Male,46,forties,5,130812.91,rest,2843.7589130434785,26162.582,1,1,1,77981.54,low_middle,1
657,Poor,Germany,Male,57,fifties,8,107174.58,rest,1880.2557894736842,13396.8225,1,1,1,126369.55,middle,1
350,Very poor,Spain,Male,54,fifties,1,152677.48,rest,2827.3607407407408,152677.48,1,1,1,191973.49,high,1
617,Poor,France,Male,30,thirties,3,132005.77,rest,4400.192333333333,44001.92333333333,1,1,0,142940.39,middle,0
562,Very poor,France,Male,35,thirties,7,119839.69,zero,3423.991142857143,0.0,1,0,0,48869.67,low,0
705,Fair,Spain,Female,23,twenties,5,119839.69,zero,5210.421304347826,0.0,2,1,1,73131.73,low_middle,0
516,Very poor,France,Female,33,thirties,7,127305.5,rest,3857.742424242424,18186.5,1,1,1,120037.36,middle,0
573,Very poor,France,Female,37,thirties,6,119839.69,zero,3238.9105405405408,0.0,2,1,0,193995.37,high,0
538,Very poor,Spain,Female,31,thirties,0,119839.69,zero,3865.796451612903,0.0,2,0,0,179453.66,high,0
699,Fair,France,Male,39,thirties,9,119839.69,zero,3072.812564102564,0.0,1,1,0,80963.92,low_middle,0
504,Very poor,Germany,Male,32,thirties,8,170291.22,rest,5321.600625,21286.4025,2,0,1,15658.99,low,0
583,Very poor,Spain,Male,47,forties,5,102562.23,rest,2182.175106382979,20512.446,1,1,0,92708.1,low_middle,0
712,Fair,Spain,Male,53,fifties,2,111061.01,rest,2095.490754716981,55530.505,2,0,0,26542.17,low,0
626,Poor,Spain,Male,62,sixties,3,119839.69,zero,1932.8982258064516,0.0,1,1,1,65010.74,low_middle,0
631,Poor,France,Female,34,thirties,4,124379.14,rest,3658.21,31094.785,1,1,0,106892.91,middle,0
